,departamento,ID,lat,lon,in_departamentos,empleo,clae2,clae2_desc,empleo_rep
265748,Malvinas Argentinas,640000005PG77G0P6M6G848484246515,-34.528,-58.688,6515,b. 10-49,85,Enseñanza,25
265749,Malvinas Argentinas,644141412MM0MGG86G2020202610515,-34.49,-58.726,6515,c. 50-199,85,Enseñanza,125
265768,Merlo,636161612752086M8G1616164238539,-34.687,-58.733,6539,c. 50-199,85,Enseñanza,125
265769,Merlo,64969696512M1GGM2G2525258734539,-34.751,-58.704,6539,c. 50-199,85,Enseñanza,125
265770,Merlo,6525252567P68M866G2020204179539,-34.66,-58.712,6539,c. 50-199,85,Enseñanza,125
265774,Moreno,660404041M66P1G7PG1111113336560,-34.605,-58.746,6560,b. 10-49,85,Enseñanza,25
265775,Moreno,6769696967M8M58G1M6G01515151200560,-34.629,-58.805,6560,c. 50-199,85,Enseñanza,125
265779,Morón,602424247P80PM81GP71515159071568,-34.655,-58.641,6568,c. 50-199,85,Enseñanza,125
265780,Morón,6181818112M00P108G8888885956568,-34.681,-58.634,6568,b. 10-49,85,Enseñanza,25
265781,Morón,622424241702PP288G101010871568,-34.676,-58.623,6568,c. 50-199,85,Enseñanza,125
265782,Morón,632424246M77525G181021818183544568,-34.662,-58.649,6568,b. 10-49,85,Enseñanza,25
265783,Morón,64292929250PP2MPP51414147888568,-34.686,-58.656,6568,b. 10-49,85,Enseñanza,25
265784,Morón,64646464P027P577254747479553568,-34.652,-58.623,6568,b. 10-49,85,Enseñanza,25
265785,Morón,668484842P50GMG1MP1313134029568,-34.683,-58.633,6568,b. 10-49,85,Enseñanza,25
265786,Morón,6689898966M62P881P74444447735568,-34.654,-58.62,6568,c. 50-199,85,Enseñanza,125
265787,Morón,674141412P50GMG1MG1313138341568,-34.683,-58.633,6568,c. 50-199,85,Enseñanza,125
265788,Morón,68767676250PP2MPPG1414143384568,-34.689,-58.659,6568,c. 50-199,85,Enseñanza,125
265851,Pilar,60444444P0G108177G3131315111638,-34.456,-58.799,6638,c. 50-199,85,Enseñanza,125
265852,Pilar,64252525P07801MG5G4141418020638,-34.459,-58.83,6638,b. 10-49,85,Enseñanza,25
265853,Pilar,660000002010085PPG111111194638,-34.458,-58.914,6638,c. 50-199,85,Enseñanza,125
265854,Pilar,662929292012GMP7GG1111113534638,-34.457,-58.906,6638,c. 50-199,85,Enseñanza,125
265858,Presidente Perón,632525258502MM8PGG1313137358648,-34.91,-58.36,6648,b. 10-49,85,Enseñanza,25
265897,Quilmes,61292929P065GP67753636366260658,-34.74,-58.29,6658,b. 10-49,85,Enseñanza,25
265899,Quilmes,6200000060M1PMP127G611111114611658,-34.769,-58.326,6658,c. 50-199,85,Enseñanza,125
265900,Quilmes,62252525280615652G4545455479658,-34.713,-58.28,6658,c. 50-199,85,Enseñanza,125
265902,Quilmes,628989896G6188P2P6MMM1313132222658,-34.717,-58.281,6658,c. 50-199,85,Enseñanza,125
265903,Quilmes,63848484P065GP67763636365961658,-34.764,-58.277,6658,b. 10-49,85,Enseñanza,25
265904,Quilmes,65767676P065GP677G3636368496658,-34.767,-58.285,6658,c. 50-199,85,Enseñanza,125
265905,Quilmes,692424242MM5P7P1P52121219256658,-34.734,-58.318,6658,c. 50-199,85,Enseñanza,125
265907,Quilmes,69494949P027P5772G474747417658,-34.723,-58.259,6658,b. 10-49,85,Enseñanza,25
265908,Quilmes,699696966585P8PG8G3939399947658,-34.723,-58.298,6658,b. 10-49,85,Enseñanza,25
266079,San Fernando,6044444471G67G67287G222222229749,-34.446,-58.567,6749,b. 10-49,85,Enseñanza,25
266092,San Isidro,619696961P1G7558GG9090906205756,-34.497,-58.558,6756,d. 200-499,85,Enseñanza,350
266093,San Isidro,6200000026MPG275251515151561756,-34.523,-58.558,6756,c. 50-199,85,Enseñanza,125
266094,San Isidro,6276767626MPG250GG1515158510756,-34.519,-58.547,6756,c. 50-199,85,Enseñanza,125
266095,San Isidro,63000000277672G81G1616161903756,-34.473,-58.541,6756,b. 10-49,85,Enseñanza,25
266096,San Isidro,6325252567816PM812185G151515830756,-34.493,-58.501,6756,d. 200-499,85,Enseñanza,350
266097,San Isidro,635656565P0M615G762564444445261756,-34.489,-58.564,6756,d. 200-499,85,Enseñanza,350
266099,San Isidro,644949491175020PGG838383373756,-34.481,-58.574,6756,d. 200-499,85,Enseñanza,350
266101,San Isidro,650101012G0G6M80MG1313133591756,-34.45,-58.522,6756,c. 50-199,85,Enseñanza,125
266102,San Isidro,651616167P72P70M2PM1515158334756,-34.497,-58.56,6756,b. 10-49,85,Enseñanza,25
266103,San Isidro,6529292926MPG2577G1515155738756,-34.513,-58.566,6756,c. 50-199,85,Enseñanza,125
266104,San Isidro,6556565626MPGP667P1515159520756,-34.471,-58.511,6756,c. 50-199,85,Enseñanza,125
266105,San Isidro,6561616126MPG275261515158429756,-34.522,-58.559,6756,b. 10-49,85,Enseñanza,25
266107,San Isidro,662121212MMM2080PG2222222679756,-34.456,-58.524,6756,c. 50-199,85,Enseñanza,125
266108,San Isidro,6641414126MPG257761515157816756,-34.513,-58.566,6756,b. 10-49,85,Enseñanza,25
266109,San Isidro,666464641175020PGP8383835395756,-34.481,-58.574,6756,c. 50-199,85,Enseñanza,125
266111,San Isidro,66969696517P6P7P86M8P7878784762756,-34.498,-58.523,6756,b. 10-49,85,Enseñanza,25
266113,San Isidro,6700000067871506G6P571515153610756,-34.493,-58.505,6756,c. 50-199,85,Enseñanza,125
266114,San Isidro,6769696968G01M0GG60G1515157651756,-34.504,-58.57,6756,c. 50-199,85,Enseñanza,125
266116,San Isidro,6784848426MPG257751515159881756,-34.513,-58.566,6756,c. 50-199,85,Enseñanza,125
266117,San Isidro,6801010126MPGP502G4545454730756,-34.472,-58.519,6756,c. 50-199,85,Enseñanza,125
266118,San Isidro,6821212126MPGGGM1G1515156989756,-34.476,-58.524,6756,c. 50-199,85,Enseñanza,125
266119,San Isidro,68212121P0261726PG282828178756,-34.507,-58.567,6756,c. 50-199,85,Enseñanza,125
266120,San Isidro,6925252566G5PM27P7M2G1414143025756,-34.465,-58.552,6756,c. 50-199,85,Enseñanza,125
266184,San Miguel,6181818176005MP65G4747474582760,-34.551,-58.722,6760,b. 10-49,85,Enseñanza,25
266186,San Miguel,620909097101M118754141413581760,-34.541,-58.709,6760,b. 10-49,85,Enseñanza,25
266189,San Miguel,624444447025MG6PPG4040408407760,-34.569,-58.74,6760,b. 10-49,85,Enseñanza,25
266190,San Miguel,62696969111G162G566750404040177760,-34.569,-58.74,6760,b. 10-49,85,Enseñanza,25
266191,San Miguel,6300000012M76P582P444444620760,-34.548,-58.719,6760,b. 10-49,85,Enseñanza,25
266193,San Miguel,63444444820572G11G9595952439760,-34.533,-58.707,6760,c. 50-199,85,Enseñanza,125
266194,San Miguel,640404047101M1187G4141414782760,-34.546,-58.717,6760,b. 10-49,85,Enseñanza,25
266196,San Miguel,658484842877M16MMG1818183558760,-34.557,-58.736,6760,c. 50-199,85,Enseñanza,125
266197,San Miguel,660101017101M1187P4141417537760,-34.541,-58.709,6760,b. 10-49,85,Enseñanza,25
266199,San Miguel,6625252512G5165PG66750131313732760,-34.538,-58.707,6760,b. 10-49,85,Enseñanza,25
266200,San Miguel,664444442701GM1G1G1515153532760,-34.575,-58.691,6760,c. 50-199,85,Enseñanza,125
266202,San Miguel,68000000708GG280101782020205401760,-34.54,-58.724,6760,b. 10-49,85,Enseñanza,25
266203,San Miguel,68010101287805P0MG1818187389760,-34.545,-58.715,6760,c. 50-199,85,Enseñanza,125
266205,San Miguel,681616167156MGM22G1313138744760,-34.538,-58.706,6760,c. 50-199,85,Enseñanza,125
266207,San Miguel,6841414112M76P582G4444447411760,-34.548,-58.719,6760,c. 50-199,85,Enseñanza,125
266209,San Miguel,69212121820572G11P9595953039760,-34.547,-58.708,6760,b. 10-49,85,Enseñanza,25
266239,Tigre,6376767625P8220PGP1414145223805,-34.457,-58.686,6805,b. 10-49,85,Enseñanza,25
266240,Tigre,6589898970761P851667501919197024805,-34.45,-58.648,6805,b. 10-49,85,Enseñanza,25
266241,Tigre,662424242M87M22PMG191919576805,-34.447,-58.673,6805,b. 10-49,85,Enseñanza,25
266242,Tigre,6725252572170827P8M1414146280805,-34.457,-58.686,6805,c. 50-199,85,Enseñanza,125
266249,Tres de Febrero,616464642P61627G2G1313133694840,-34.594,-58.585,6840,c. 50-199,85,Enseñanza,125
266250,Tres de Febrero,667676762P7151852G4545452724840,-34.591,-58.568,6840,c. 50-199,85,Enseñanza,125
266330,Vicente López,60252525128MGP7PPG8888888010861,-34.517,-58.5,6861,c. 50-199,85,Enseñanza,125
266332,Vicente López,610101012G56GP088G1414143828861,-34.518,-58.491,6861,c. 50-199,85,Enseñanza,125
266334,Vicente López,62040404255186G6PG1414145680861,-34.524,-58.516,6861,c. 50-199,85,Enseñanza,125
266335,Vicente López,62090909678GG8PGP675M1515157265861,-34.507,-58.483,6861,c. 50-199,85,Enseñanza,125
266337,Vicente López,6300000066M8572722G6141414685861,-34.528,-58.475,6861,b. 10-49,85,Enseñanza,25
266338,Vicente López,6396969625518226PG1414144924861,-34.505,-58.494,6861,c. 50-199,85,Enseñanza,125
266339,Vicente López,646161615MM25M151PM4444442844861,-34.534,-58.536,6861,c. 50-199,85,Enseñanza,125
266340,Vicente López,66212121255182G0MG1414142913861,-34.528,-58.475,6861,d. 200-499,85,Enseñanza,350
266341,Vicente López,669696965781GPP00PM7979795107861,-34.538,-58.497,6861,c. 50-199,85,Enseñanza,125
266343,Vicente López,6969696925518226P51414144817861,-34.505,-58.494,6861,b. 10-49,85,Enseñanza,25
266347,Zárate,620000001888GG8M2G1111117008882,-34.101,-59.032,6882,c. 50-199,85,Enseñanza,125
266348,Zárate,6469696967P6PP57MMP81414142692882,-34.092,-59.034,6882,c. 50-199,85,Enseñanza,125
266349,Zárate,647676761PP21P5086919191111882,-34.099,-59.018,6882,b. 10-49,85,Enseñanza,25
266350,Zárate,662525251PP21P50859191916867882,-34.096,-59.019,6882,b. 10-49,85,Enseñanza,25
266351,Zárate,667676761PP21P508G919191477882,-34.095,-59.023,6882,c. 50-199,85,Enseñanza,125
381660,Almirante Brown,60898989267G66G27G1515152849028,-34.798,-58.383,6028,b. 10-49,85,Enseñanza,25
381661,Almirante Brown,66242424267G66G275151515715028,-34.8,-58.386,6028,b. 10-49,85,Enseñanza,25
381662,Almirante Brown,6996969667GM505G6G242424512028,-34.8,-58.337,6028,b. 10-49,85,Enseñanza,25
381668,Avellaneda,612525252MMP6G5G2G4646467001035,-34.67,-58.354,6035,b. 10-49,85,Enseñanza,25
381684,Campana,645656562P0565MG251313136833126,-34.2,-58.94,6126,c. 50-199,85,Enseñanza,125
381806,Comuna 1,2044444420261176G5111111714007,-34.617,-58.374,2007,d. 200-499,85,Enseñanza,350
381807,Comuna 1,220000001522707G2G1010106332007,-34.607,-58.376,2007,b. 10-49,85,Enseñanza,25
381808,Comuna 1,27252525250771M12G4545452584007,-34.621,-58.367,2007,c. 50-199,85,Enseñanza,125
381810,Comuna 1,278989892P0565MG2G1313135260007,-34.595,-58.372,2007,b. 10-49,85,Enseñanza,25
381812,Comuna 1,290000005G0PG5112667509090905673007,-34.603,-58.375,2007,c. 50-199,85,Enseñanza,125
381814,Comuna 10,250101015P68G7MGP62M18787877098070,-34.628,-58.502,2070,c. 50-199,85,Enseñanza,125
381815,Comuna 10,27161616270GG0721G1515152945070,-34.636,-58.473,2070,c. 50-199,85,Enseñanza,125
381816,Comuna 12,28000000268PP082GG1515157605084,-34.573,-58.504,2084,c. 50-199,85,Enseñanza,125
381817,Comuna 12,29767676271P18G16G1515155812084,-34.549,-58.483,2084,c. 50-199,85,Enseñanza,125
381818,Comuna 13,2000000067P655G516G4444447735091,-34.551,-58.455,2091,d. 200-499,85,Enseñanza,350
381819,Comuna 13,2681818168G5187826G1212129432091,-34.551,-58.455,2091,c. 50-199,85,Enseñanza,125
381820,Comuna 13,273636365MMP6PM116G4444445310091,-34.55,-58.454,2091,d. 200-499,85,Enseñanza,350
381821,Comuna 14,20444444252886PM5G1414148901098,-34.581,-58.426,2098,b. 10-49,85,Enseñanza,25
381822,Comuna 2,2264646418P78M60PP1111112091014,-34.596,-58.399,2014,b. 10-49,85,Enseñanza,25
381823,Comuna 2,228181815MP1GPP2862P71111118558014,-34.597,-58.399,2014,c. 50-199,85,Enseñanza,125
381824,Comuna 2,24767676708150P1762P74646467652014,-34.597,-58.399,2014,b. 10-49,85,Enseñanza,25
381826,Comuna 4,25414141770282711662828289450028,-34.652,-58.372,2028,c. 50-199,85,Enseñanza,125
381827,Comuna 5,21565656270PG0M67G1515155213035,-34.614,-58.422,2035,d. 200-499,85,Enseñanza,350
381828,Comuna 5,2561616126722M6P2M1515154642035,-34.61,-58.429,2035,e. 500+,85,Enseñanza,500
381829,Comuna 7,28646464P02P51010G2727278211049,-34.636,-58.443,2049,b. 10-49,85,Enseñanza,25
381831,Comuna 9,26414141P0158P055G2525254721063,-34.639,-58.526,2063,b. 10-49,85,Enseñanza,25
381846,Ezeiza,662525252MMP287P2G4646461921270,-34.86,-58.52,6270,c. 50-199,85,Enseñanza,125
381847,Florencio Varela,63040404205610P166G756666668823274,-34.812,-58.263,6274,b. 10-49,85,Enseñanza,25
381848,Florencio Varela,67010101205610P16662166666623274,-34.811,-58.263,6274,b. 10-49,85,Enseñanza,25
381863,General Rodríguez,63818181288218GM0G1818187335364,-34.72,-59.01,6364,b. 10-49,85,Enseñanza,25
381883,Ituzaingó,6001010111G15P808G8282825702410,-34.657,-58.668,6410,c. 50-199,85,Enseñanza,125
381910,La Matanza,638989892P2727PPPG1313131809427,-34.694,-58.5,6427,c. 50-199,85,Enseñanza,125
381911,La Matanza,680000002156M6M0061212125145427,-34.86,-58.656,6427,c. 50-199,85,Enseñanza,125
381914,La Plata,62242424P0P11PM1GG2929295242441,-34.908,-57.952,6441,b. 10-49,85,Enseñanza,25
381922,Lomas de Zamora,6125252525P6125P6G1414141743490,-34.762,-58.433,6490,c. 50-199,85,Enseñanza,125
381923,Lomas de Zamora,6169696925P612G6PG1414148023490,-34.722,-58.432,6490,c. 50-199,85,Enseñanza,125
381925,Lomas de Zamora,6621212125P61215P61414147770490,-34.771,-58.431,6490,c. 50-199,85,Enseñanza,125
381927,Lomas de Zamora,6956565625P6125P651414144281490,-34.754,-58.392,6490,b. 10-49,85,Enseñanza,25
381928,Luján,606161612705P7522G1515154270497,-34.6,-59.174,6497,c. 50-199,85,Enseñanza,125
381929,Luján,658181811601GPMMMP4949491655497,-34.556,-59.203,6497,b. 10-49,85,Enseñanza,25
381930,Luján,690000001601GPMMMG4949496233497,-34.56,-59.205,6497,b. 10-49,85,Enseñanza,25
382015,San Vicente,69292929267G670G2G4545451483778,-35.0,-58.36,6778,c. 50-199,85,Enseñanza,125
382030,Tres de Febrero,64696969255065PP2G1414148403840,-34.586,-58.574,6840,c. 50-199,85,Enseñanza,125
382039,Vicente López,628484845G85GM26M67289696964508861,-34.524,-58.516,6861,c. 50-199,85,Enseñanza,125
382040,Vicente López,632929292M87M65M254646465900861,-34.515,-58.495,6861,b. 10-49,85,Enseñanza,25
382043,Zárate,610909092G26PP52PG1313139374882,-34.092,-59.024,6882,c. 50-199,85,Enseñanza,125
532547,Almirante Brown,6801010122G216658G1212122056028,-34.812,-58.419,6028,b. 10-49,85,Enseñanza,25
532719,Comuna 1,2276767670875MMM862PG2020203495007,-34.598,-58.378,2007,b. 10-49,85,Enseñanza,25
532720,Comuna 1,22848484122G8567GG8585854613007,-34.603,-58.386,2007,b. 10-49,85,Enseñanza,25
532723,Comuna 1,230909092MMG6PM01G2020207555007,-34.6,-58.376,2007,b. 10-49,85,Enseñanza,25
532724,Comuna 1,232424245267566726207838383984007,-34.609,-58.379,2007,b. 10-49,85,Enseñanza,25
532733,Comuna 1,242525252MM2M0G1P62020201028007,-34.601,-58.392,2007,b. 10-49,85,Enseñanza,25
532742,Comuna 1,25848484P015250MPG2525258938007,-34.602,-58.376,2007,b. 10-49,85,Enseñanza,25
532744,Comuna 1,26000000201GM008881111119781007,-34.624,-58.386,2007,c. 50-199,85,Enseñanza,125
532751,Comuna 1,27292929715502P1M667503636363735007,-34.596,-58.377,2007,b. 10-49,85,Enseñanza,25
532760,Comuna 1,281616162P55P71M2G4545457016007,-34.618,-58.371,2007,d. 200-499,85,Enseñanza,350
532764,Comuna 10,224949491802G1GG2874242427964070,-34.623,-58.478,2070,b. 10-49,85,Enseñanza,25
532767,Comuna 11,21161616P0077028752424245239077,-34.613,-58.471,2077,b. 10-49,85,Enseñanza,25
532768,Comuna 11,21565656P02566P0052828284822077,-34.59,-58.508,2077,b. 10-49,85,Enseñanza,25
532776,Comuna 11,29252525P006PP85MG2323238273077,-34.602,-58.492,2077,b. 10-49,85,Enseñanza,25
532786,Comuna 12,26040404P060M52G7G3434341816084,-34.561,-58.474,2084,b. 10-49,85,Enseñanza,25
532794,Comuna 13,216464642MM216857G2020208608091,-34.552,-58.471,2091,b. 10-49,85,Enseñanza,25
532797,Comuna 13,22818181P0012687P82222227761091,-34.546,-58.462,2091,b. 10-49,85,Enseñanza,25
532799,Comuna 13,232121212MM51GP6GG2121218343091,-34.556,-58.465,2091,c. 50-199,85,Enseñanza,125
532819,Comuna 13,290909092MGG01626G1818187317091,-34.561,-58.461,2091,b. 10-49,85,Enseñanza,25
532820,Comuna 13,292525252MMPM6P2M52020201192091,-34.552,-58.466,2091,b. 10-49,85,Enseñanza,25
532824,Comuna 14,21000000117200807G8383835502098,-34.592,-58.431,2098,c. 50-199,85,Enseñanza,125
532833,Comuna 14,22848484P05G7G1P763232328337098,-34.583,-58.433,2098,b. 10-49,85,Enseñanza,25
532846,Comuna 14,26252525225PP1P7P51212126764098,-34.595,-58.422,2098,c. 50-199,85,Enseñanza,125
532854,Comuna 14,286464646P07216M053737375510098,-34.564,-58.441,2098,b. 10-49,85,Enseñanza,25
532856,Comuna 14,29090909P0676G700G373737388098,-34.587,-58.412,2098,b. 10-49,85,Enseñanza,25
532861,Comuna 15,22444444P00165M0PG2222229759105,-34.597,-58.441,2105,b. 10-49,85,Enseñanza,25
532862,Comuna 15,228989892MM50G80272121217087105,-34.6,-58.438,2105,b. 10-49,85,Enseñanza,25
532864,Comuna 15,23616161655567788G3939394784105,-34.597,-58.487,2105,c. 50-199,85,Enseñanza,125
532865,Comuna 15,23646464P016P7576G2626267465105,-34.583,-58.456,2105,b. 10-49,85,Enseñanza,25
532866,Comuna 15,2461616120210P2G8G1111118614105,-34.592,-58.437,2105,c. 50-199,85,Enseñanza,125
532873,Comuna 15,26848484P07M00026G4141411786105,-34.598,-58.444,2105,b. 10-49,85,Enseñanza,25
532876,Comuna 15,2844444482PP7685855454541951105,-34.587,-58.448,2105,b. 10-49,85,Enseñanza,25
532883,Comuna 2,22616161117G02MG7G8383837279014,-34.589,-58.409,2014,b. 10-49,85,Enseñanza,25
532890,Comuna 2,24898989117G02MG758383839662014,-34.589,-58.409,2014,b. 10-49,85,Enseñanza,25
532892,Comuna 2,26252525P020027G2G474747797014,-34.597,-58.399,2014,b. 10-49,85,Enseñanza,25
532894,Comuna 2,268989892MMGG858072020208349014,-34.598,-58.39,2014,b. 10-49,85,Enseñanza,25
532901,Comuna 2,282424242MMGG858062020207365014,-34.598,-58.39,2014,b. 10-49,85,Enseñanza,25
532905,Comuna 3,22565656607G172GG667504444445570021,-34.61,-58.4,2021,c. 50-199,85,Enseñanza,125
532908,Comuna 3,265656562MM8G85G072121219920021,-34.602,-58.4,2021,b. 10-49,85,Enseñanza,25
532912,Comuna 3,272525252MM7PG70502121216033021,-34.61,-58.397,2021,b. 10-49,85,Enseñanza,25
532913,Comuna 3,280000002MM7PG70GG2121219316021,-34.609,-58.398,2021,b. 10-49,85,Enseñanza,25
532920,Comuna 4,262121211P0M275G1G8989898706028,-34.628,-58.365,2028,c. 50-199,85,Enseñanza,125
532923,Comuna 5,21848484517G8081762M64444445730035,-34.602,-58.414,2035,b. 10-49,85,Enseñanza,25
532927,Comuna 5,26252525P00617P5PG2323238077035,-34.613,-58.423,2035,b. 10-49,85,Enseñanza,25
532933,Comuna 5,29010101P0686P1P753737379605035,-34.614,-58.428,2035,b. 10-49,85,Enseñanza,25
532941,Comuna 6,26898989688P61867612G45454516042,-34.627,-58.448,2042,b. 10-49,85,Enseñanza,25
532946,Comuna 7,22898989P02P105M5G272727662049,-34.642,-58.448,2049,b. 10-49,85,Enseñanza,25
532947,Comuna 7,232121218MM87G7GMG1919192239049,-34.626,-58.462,2049,b. 10-49,85,Enseñanza,25
532955,Comuna 8,222525256P656186058787876201056,-34.675,-58.48,2056,b. 10-49,85,Enseñanza,25
532958,Comuna 8,249696966P656186068787871591056,-34.675,-58.477,2056,b. 10-49,85,Enseñanza,25
532961,Comuna 8,295656566P6561860G87878752056,-34.675,-58.477,2056,c. 50-199,85,Enseñanza,125
533024,Escobar,6121212176PPG6828G4242421539252,-34.405,-58.77,6252,b. 10-49,85,Enseñanza,25
533026,Escobar,61848484P06MP81P7G3737373690252,-34.419,-58.73,6252,b. 10-49,85,Enseñanza,25
533031,Esteban Echeverría,646969696G8656M2P53838385634260,-34.817,-58.47,6260,b. 10-49,85,Enseñanza,25
533084,General San Martín,68767676P02MGG78652929299016371,-34.576,-58.535,6371,b. 10-49,85,Enseñanza,25
533157,La Plata,61252525P02106G06G2727272844441,-34.919,-57.948,6441,b. 10-49,85,Enseñanza,25
533158,La Plata,61565656P0P27P65MG3030309132441,-34.907,-57.952,6441,b. 10-49,85,Enseñanza,25
533160,La Plata,63646464P056MM58GG3333333136441,-34.924,-57.947,6441,b. 10-49,85,Enseñanza,25
533161,La Plata,642424242MMM705P052222221483441,-34.908,-57.957,6441,c. 50-199,85,Enseñanza,125
533167,La Plata,685656561G760M7PMP9898986911441,-34.9,-57.988,6441,b. 10-49,85,Enseñanza,25
533173,Lanús,6301010127G122GM851616164940434,-34.707,-58.389,6434,b. 10-49,85,Enseñanza,25
533178,Lanús,66252525P02P05016G272727244434,-34.709,-58.389,6434,b. 10-49,85,Enseñanza,25
533188,Lomas de Zamora,656464646561GP05GG3939392199490,-34.755,-58.398,6490,b. 10-49,85,Enseñanza,25
533191,Lomas de Zamora,678989892M88P7658G1919191957490,-34.77,-58.405,6490,b. 10-49,85,Enseñanza,25
533217,Moreno,66000000P02G505P7G2828282123560,-34.602,-58.725,6560,b. 10-49,85,Enseñanza,25
533223,Morón,61565656P05GG1061G3232325493568,-34.645,-58.621,6568,b. 10-49,85,Enseñanza,25
533259,Pilar,64898989P0P720767M313131151638,-34.455,-58.937,6638,b. 10-49,85,Enseñanza,25
533275,Quilmes,6425252580M66502GG7979798816658,-34.729,-58.3,6658,b. 10-49,85,Enseñanza,25
533279,Quilmes,69696969718MGM0M7G4242423328658,-34.719,-58.28,6658,b. 10-49,85,Enseñanza,25
533334,San Fernando,679696966GP7M2M16667501313131104749,-34.467,-58.596,6749,b. 10-49,85,Enseñanza,25
533347,San Isidro,6224242466525050M2G71414146052756,-34.5,-58.553,6756,c. 50-199,85,Enseñanza,125
533348,San Isidro,638989892505756G6P1414149620756,-34.5,-58.553,6756,b. 10-49,85,Enseñanza,25
533351,San Isidro,6704040427771G0P8G161616560756,-34.512,-58.55,6756,b. 10-49,85,Enseñanza,25
533354,San Isidro,68414141P076P1GPGG4040405895756,-34.499,-58.554,6756,b. 10-49,85,Enseñanza,25
533398,Tigre,65565656P028P558GG2929295253805,-34.477,-58.628,6805,b. 10-49,85,Enseñanza,25
533402,Tigre,69000000P070PG252G3838382266805,-34.455,-58.639,6805,b. 10-49,85,Enseñanza,25
533423,Vicente López,620000002MM50G802G2121216239861,-34.515,-58.488,6861,b. 10-49,85,Enseñanza,25
533427,Vicente López,66242424P01G6M8M8G2525251924861,-34.502,-58.497,6861,b. 10-49,85,Enseñanza,25
607069,Almirante Brown,614949492G0P1GM7261313136398028,-34.892,-58.39,6028,b. 10-49,85,Enseñanza,25
607071,Almirante Brown,6561616128GPG7M58G1717179071028,-34.788,-58.351,6028,b. 10-49,85,Enseñanza,25
607073,Almirante Brown,676464642G0P1GM7251313135349028,-34.806,-58.383,6028,b. 10-49,85,Enseñanza,25
607074,Avellaneda,622121216P58PM1G6G3737375966035,-34.702,-58.317,6035,b. 10-49,85,Enseñanza,25
607077,Avellaneda,672929292P2P0M85PG1313137683035,-34.676,-58.345,6035,c. 50-199,85,Enseñanza,125
607091,Berazategui,620000002P2M55061G1313138695091,-34.776,-58.184,6091,b. 10-49,85,Enseñanza,25
607092,Berazategui,621616162P720G0P1G1313131723091,-34.796,-58.222,6091,b. 10-49,85,Enseñanza,25
607094,Berazategui,6800000070G6M0G66G0131313209091,-34.769,-58.214,6091,b. 10-49,85,Enseñanza,25
607095,Berazategui,6949494976MPPG105G4848482979091,-34.759,-58.212,6091,b. 10-49,85,Enseñanza,25
607145,Comuna 1,237676762508M1586G1414144892007,-34.605,-58.389,2007,b. 10-49,85,Enseñanza,25
607146,Comuna 1,25565656687MPP1186P601616161949007,-34.594,-58.387,2007,c. 50-199,85,Enseñanza,125
607148,Comuna 10,21494949287M7M765G1818186828070,-34.632,-58.525,2070,b. 10-49,85,Enseñanza,25
607149,Comuna 11,23010101626P7870765PM121212694077,-34.613,-58.467,2077,c. 50-199,85,Enseñanza,125
607150,Comuna 12,201616162P1522G71G1313135595084,-34.575,-58.479,2084,c. 50-199,85,Enseñanza,125
607152,Comuna 12,22616161P05M2P1GGG343434876084,-34.563,-58.49,2084,b. 10-49,85,Enseñanza,25
607153,Comuna 12,226969692P5G07G2MG1313133919084,-34.569,-58.504,2084,b. 10-49,85,Enseñanza,25
607157,Comuna 13,218484846772866M665511515152104091,-34.566,-58.462,2091,b. 10-49,85,Enseñanza,25
607159,Comuna 13,24767676177712781G1010105739091,-34.573,-58.451,2091,c. 50-199,85,Enseñanza,125
607160,Comuna 13,2709090905507G206667503838387743091,-34.57,-58.446,2091,b. 10-49,85,Enseñanza,25
607161,Comuna 14,22565656P00M088M6G2424245958098,-34.583,-58.426,2098,b. 10-49,85,Enseñanza,25
607162,Comuna 14,233636362MMM57788G2222221818098,-34.595,-58.428,2098,b. 10-49,85,Enseñanza,25
607163,Comuna 14,25040404P01GM5752G2525256377098,-34.595,-58.422,2098,b. 10-49,85,Enseñanza,25
607164,Comuna 14,2525252527080MG65G151515239098,-34.596,-58.423,2098,c. 50-199,85,Enseñanza,125
607166,Comuna 14,288181812G0P1GM72G1313136619098,-34.589,-58.434,2098,b. 10-49,85,Enseñanza,25
607168,Comuna 15,20494949065GMGPP16178393939960105,-34.58,-58.457,2105,b. 10-49,85,Enseñanza,25
607169,Comuna 15,210404042G00P7M02G4545452038105,-34.583,-58.453,2105,b. 10-49,85,Enseñanza,25
607170,Comuna 15,2164646427G10650274545454320105,-34.601,-58.474,2105,b. 10-49,85,Enseñanza,25
607171,Comuna 15,2300000025287P6P0G141414576105,-34.6,-58.462,2105,b. 10-49,85,Enseñanza,25
607172,Comuna 15,2621212111G5P706658282825287105,-34.582,-58.455,2105,b. 10-49,85,Enseñanza,25
607176,Comuna 2,28292929270811168G1515154813014,-34.596,-58.409,2014,b. 10-49,85,Enseñanza,25
607177,Comuna 3,2889898927G668G10G1616169902021,-34.601,-58.409,2021,b. 10-49,85,Enseñanza,25
607178,Comuna 5,212525252MM87P658G2121218781035,-34.601,-58.427,2035,b. 10-49,85,Enseñanza,25
607181,Comuna 5,2356565667M6P1077667501515159039035,-34.636,-58.411,2035,b. 10-49,85,Enseñanza,25
607183,Comuna 5,261616162MM87P65852121215000035,-34.6,-58.429,2035,c. 50-199,85,Enseñanza,125
